#rank q_avg rank q_avg
126 1 0 0
127 1 0 0
128 1 0 0
129 1 0 0
130 NaN 0 NaN
131 NaN 0 NaN
132 1 0 0
133 NaN 0 NaN
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 NaN 0 NaN
139 NaN 0 NaN
140 1 0 0
141 NaN 0 NaN
142 1 0 0
143 NaN 0 NaN
144 1 0 0
145 1 0 0
146 1 0 0
147 1 0 0
148 1 0 0
149 1 0 0
150 1 0 0
151 NaN 0 NaN
152 NaN 0 NaN
153 NaN 0 NaN
154 NaN 0 NaN
155 1 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 1 0 0
161 NaN 0 NaN
162 NaN 0 NaN
163 1 0 0
164 1 0 0
165 1 0 0
166 NaN 0 NaN
167 1 0 0
168 NaN 0 NaN
169 1 0 0
170 1 0 0
171 1 0 0
172 NaN 0 NaN
173 NaN 0 NaN
174 1 0 0
175 1 0 0
176 1 0 0
177 NaN 0 NaN
178 1 0 0
179 1 0 0
180 1 0 0
181 1 0 0
182 1 0 0
183 NaN 0 NaN
184 1 0 0
185 NaN 0 NaN
186 1 0 0
187 1 0 0
188 1 0 0
189 NaN 0 NaN
190 NaN 0 NaN
191 1 0 0
192 NaN 0 NaN
193 NaN 0 NaN
194 1 0 0
195 1 0 0
196 1 0 0
197 1 0 0
198 NaN 0 NaN
199 1 0 0
200 1 0 0
201 NaN 0 NaN
202 1 0 0
203 1 0 0
204 1 0 0
205 NaN 0 NaN
206 1 0 0
207 1 0 0
208 1 0 0
209 1 0 0
210 1 0 0
211 1 0 0
212 1 0 0
213 1 0 0
214 1 0 0
215 1 0 0
216 NaN 0 NaN
217 1 0 0
218 1 0 0
219 NaN 0 NaN
220 1 0 0
221 1 0 0
222 1 0 0
223 NaN 0 NaN
224 NaN 0 NaN
225 1 0 0
226 NaN 0 NaN
227 NaN 0 NaN
228 1 0 0
229 1 0 0
230 1 0 0
231 1 0 0
232 1 0 0
233 1 0 0
234 1 0 0
235 NaN 0 NaN
236 1 0 0
237 1 0 0
238 1 0 0
239 1 0 0
240 NaN 0 NaN
241 1 0 0
242 1 0 0
243 NaN 0 NaN
244 NaN 0 NaN
245 1 0 0
246 NaN 0 NaN
247 1 0 0
248 NaN 0 NaN
249 NaN 0 NaN
250 1 0 0
251 1 0 0
252 NaN 0 NaN
253 NaN 0 NaN
254 1 0 0
255 NaN 0 NaN
256 NaN 0 NaN
257 NaN 0 NaN
258 1 0 0
259 1 0 0
260 1 0 0
261 1 0 0
262 1 0 0
263 NaN 0 NaN
264 NaN 0 NaN
265 NaN 0 NaN
266 1 0 0
267 NaN 0 NaN
268 1 0 0
269 NaN 0 NaN
270 NaN 0 NaN
271 NaN 0 NaN
272 1 0 0
273 NaN 0 NaN
274 1 0 0
275 NaN 0 NaN
276 1 0 0
277 1 0 0
278 NaN 0 NaN
279 NaN 0 NaN
280 NaN 0 NaN
281 NaN 0 NaN
282 NaN 0 NaN
283 NaN 0 NaN
284 NaN 0 NaN
285 1 0 0
286 1 0 0
287 1 0 0
288 1 0 0
289 1 0 0
290 1 0 0
291 NaN 0 NaN
292 1 0 0
293 1 0 0
294 NaN 0 NaN
295 NaN 0 NaN
296 NaN 0 NaN
297 1 0 0
298 NaN 0 NaN
299 NaN 0 NaN
300 1 0 0
301 NaN 0 NaN
302 1 0 0
303 1 0 0
304 NaN 0 NaN
305 1 0 0
306 1 0 0
307 1 0 0
308 NaN 0 NaN
309 NaN 0 NaN
310 NaN 0 NaN
311 1 0 0
312 NaN 0 NaN
313 1 0 0
314 NaN 0 NaN
315 NaN 0 NaN
316 NaN 0 NaN
317 1 0 0
318 1 0 0
319 NaN 0 NaN
320 NaN 0 NaN
321 1 0 0
322 NaN 0 NaN
323 NaN 0 NaN
324 1 0 0
325 1 0 0
326 NaN 0 NaN
327 1 0 0
328 1 0 0
329 NaN 0 NaN
330 NaN 0 NaN
331 1 0 0
332 NaN 0 NaN
333 NaN 0 NaN
334 1 0 0
335 1 0 0
336 NaN 0 NaN
337 1 0 0
338 1 0 0
339 1 0 0
340 1 0 0
341 1 0 0
342 1 0 0
343 NaN 0 NaN
344 NaN 0 NaN
345 NaN 0 NaN
346 NaN 0 NaN
347 NaN 0 NaN
348 NaN 0 NaN
349 1 0 0
350 NaN 0 NaN
351 NaN 0 NaN
352 NaN 0 NaN
353 1 0 0
354 NaN 0 NaN
355 1 0 0
356 NaN 0 NaN
357 NaN 0 NaN
358 NaN 0 NaN
359 1 0 0
360 NaN 0 NaN
361 NaN 0 NaN
362 NaN 0 NaN
363 NaN 0 NaN
364 NaN 0 NaN
365 NaN 0 NaN
366 1 0 0
367 1 0 0
368 1 0 0
369 NaN 0 NaN
370 NaN 0 NaN
371 1 0 0
372 1 0 0
373 NaN 0 NaN
374 NaN 0 NaN
375 NaN 0 NaN
376 NaN 0 NaN
377 NaN 0 NaN
378 1 0 0
379 1 0 0
380 NaN 0 NaN
381 NaN 0 NaN
382 1 0 0
383 1 0 0
384 1 0 0
385 1 0 0
386 1 0 0
387 NaN 0 NaN
388 1 0 0
389 NaN 0 NaN
390 1 0 0
391 1 0 0
392 1 0 0
393 NaN 0 NaN
394 1 0 0
395 1 0 0
396 NaN 0 NaN
397 1 0 0
398 NaN 0 NaN
399 1 0 0
400 1 0 0
401 NaN 0 NaN
402 NaN 0 NaN
403 NaN 0 NaN
404 NaN 0 NaN
405 NaN 0 NaN
406 NaN 0 NaN
407 1 0 0
408 1 0 0
409 NaN 0 NaN
410 1 0 0
411 1 0 0
412 NaN 0 NaN
413 NaN 0 NaN
414 NaN 0 NaN
415 NaN 0 NaN
416 NaN 0 NaN
417 NaN 0 NaN
418 NaN 0 NaN
419 NaN 0 NaN
420 NaN 0 NaN
421 1 0 0
422 NaN 0 NaN
423 NaN 0 NaN
424 NaN 0 NaN
425 1 0 0
426 1 0 0
427 1 0 0
428 NaN 0 NaN
429 NaN 0 NaN
430 1 0 0
431 NaN 0 NaN
432 NaN 0 NaN
433 NaN 0 NaN
434 NaN 0 NaN
435 1 0 0
436 NaN 0 NaN
437 NaN 0 NaN
438 NaN 0 NaN
439 NaN 0 NaN
440 1 0 0
441 NaN 0 NaN
442 NaN 0 NaN
443 1 0 0
444 1 0 0
445 NaN 0 NaN
446 NaN 0 NaN
447 NaN 0 NaN
448 NaN 0 NaN
449 NaN 0 NaN
450 NaN 0 NaN
451 NaN 0 NaN
452 NaN 0 NaN
453 NaN 0 NaN
454 NaN 0 NaN
455 1 0 0
456 NaN 0 NaN
457 1 0 0
458 1 0 0
459 NaN 0 NaN
460 NaN 0 NaN
461 NaN 0 NaN
462 NaN 0 NaN
463 NaN 0 NaN
464 1 0 0
465 NaN 0 NaN
466 1 0 0
467 1 0 0
468 NaN 0 NaN
469 NaN 0 NaN
470 NaN 0 NaN
471 1 0 0
472 1 0 0
473 NaN 0 NaN
474 1 0 0
475 NaN 0 NaN
476 NaN 0 NaN
477 1 0 0
478 1 0 0
479 NaN 0 NaN
480 1 0 0
481 1 0 0
482 NaN 0 NaN
483 1 0 0
484 NaN 0 NaN
485 NaN 0 NaN
486 NaN 0 NaN
487 NaN 0 NaN
488 NaN 0 NaN
489 NaN 0 NaN
490 NaN 0 NaN
491 1 0 0
492 NaN 0 NaN
493 NaN 0 NaN
494 1 0 0
495 1 0 0
496 NaN 0 NaN
497 1 0 0
498 1 0 0
499 1 0 0
500 NaN 0 NaN
501 NaN 0 NaN
502 NaN 0 NaN
503 NaN 0 NaN
504 1 0 0
505 NaN 0 NaN
506 NaN 0 NaN
507 1 0 0
508 1 0 0
509 1 0 0
510 NaN 0 NaN
511 NaN 0 NaN
512 1 0 0
513 1 0 0
514 NaN 0 NaN
515 1 0 0
516 NaN 0 NaN
517 1 0 0
518 NaN 0 NaN
519 NaN 0 NaN
520 NaN 0 NaN
521 1 0 0
522 NaN 0 NaN
523 NaN 0 NaN
524 1 0 0
525 1 0 0
526 NaN 0 NaN
527 NaN 0 NaN
528 NaN 0 NaN
529 1 0 0
530 NaN 0 NaN
531 NaN 0 NaN
532 NaN 0 NaN
533 1 0 0
534 NaN 0 NaN
535 1 0 0
536 NaN 0 NaN
537 NaN 0 NaN
538 NaN 0 NaN
539 NaN 0 NaN
540 1 0 0
541 NaN 0 NaN
542 NaN 0 NaN
543 NaN 0 NaN
544 NaN 0 NaN
545 NaN 0 NaN
546 NaN 0 NaN
547 1 0 0
548 1 0 0
549 NaN 0 NaN
550 NaN 0 NaN
551 NaN 0 NaN
552 NaN 0 NaN
553 NaN 0 NaN
554 NaN 0 NaN
555 NaN 0 NaN
556 1 0 0
557 NaN 0 NaN
558 1 0 0
559 NaN 0 NaN
560 NaN 0 NaN
561 NaN 0 NaN
562 NaN 0 NaN
563 NaN 0 NaN
564 NaN 0 NaN
565 NaN 0 NaN
566 NaN 0 NaN
567 NaN 0 NaN
568 1 0 0
569 1 0 0
570 NaN 0 NaN
571 NaN 0 NaN
572 NaN 0 NaN
573 1 0 0
574 1 0 0
575 NaN 0 NaN
576 NaN 0 NaN
577 NaN 0 NaN
578 NaN 0 NaN
579 NaN 0 NaN
580 1 0 0
581 NaN 0 NaN
582 NaN 0 NaN
583 1 0 0
584 NaN 0 NaN
585 NaN 0 NaN
586 NaN 0 NaN
587 NaN 0 NaN
588 NaN 0 NaN
589 1 0 0
590 NaN 0 NaN
591 NaN 0 NaN
592 1 0 0
593 NaN 0 NaN
594 NaN 0 NaN
595 NaN 0 NaN
596 1 0 0
597 NaN 0 NaN
598 NaN 0 NaN
599 NaN 0 NaN
600 NaN 0 NaN
601 NaN 0 NaN
602 NaN 0 NaN
603 NaN 0 NaN
604 1 0 0
605 1 0 0
606 1 0 0
607 NaN 0 NaN
608 1 0 0
609 NaN 0 NaN
610 NaN 0 NaN
611 NaN 0 NaN
612 NaN 0 NaN
613 NaN 0 NaN
614 NaN 0 NaN
615 NaN 0 NaN
616 NaN 0 NaN
617 NaN 0 NaN
618 NaN 0 NaN
619 NaN 0 NaN
620 NaN 0 NaN
621 NaN 0 NaN
622 1 0 0
623 1 0 0
624 NaN 0 NaN
625 NaN 0 NaN
626 1 0 0
627 NaN 0 NaN
628 1 0 0
629 NaN 0 NaN
630 NaN 0 NaN
631 NaN 0 NaN
632 NaN 0 NaN
633 NaN 0 NaN
634 NaN 0 NaN
635 NaN 0 NaN
636 NaN 0 NaN
637 1 0 0
638 NaN 0 NaN
639 NaN 0 NaN
640 NaN 0 NaN
641 NaN 0 NaN
642 1 0 0
643 1 0 0
644 NaN 0 NaN
645 NaN 0 NaN
646 NaN 0 NaN
647 1 0 0
648 NaN 0 NaN
649 1 0 0
650 1 0 0
651 1 0 0
652 1 0 0
653 NaN 0 NaN
654 NaN 0 NaN
655 1 0 0
656 NaN 0 NaN
657 NaN 0 NaN
658 NaN 0 NaN
659 NaN 0 NaN
660 NaN 0 NaN
661 NaN 0 NaN
662 NaN 0 NaN
663 NaN 0 NaN
664 NaN 0 NaN
665 NaN 0 NaN
666 NaN 0 NaN
667 NaN 0 NaN
668 NaN 0 NaN
669 NaN 0 NaN
670 NaN 0 NaN
671 1 0 0
672 NaN 0 NaN
673 NaN 0 NaN
674 NaN 0 NaN
675 NaN 0 NaN
676 NaN 0 NaN
677 1 0 0
678 NaN 0 NaN
679 NaN 0 NaN
680 NaN 0 NaN
681 1 0 0
682 NaN 0 NaN
683 NaN 0 NaN
684 NaN 0 NaN
685 1 0 0
686 NaN 0 NaN
687 NaN 0 NaN
688 NaN 0 NaN
689 NaN 0 NaN
690 NaN 0 NaN
691 NaN 0 NaN
692 NaN 0 NaN
693 NaN 0 NaN
694 NaN 0 NaN
695 NaN 0 NaN
696 1 0 0
697 NaN 0 NaN
698 1 0 0
699 NaN 0 NaN
700 1 0 0
701 NaN 0 NaN
702 NaN 0 NaN
703 NaN 0 NaN
704 NaN 0 NaN
705 NaN 0 NaN
706 1 0 0
707 NaN 0 NaN
708 NaN 0 NaN
709 1 0 0
710 NaN 0 NaN
711 NaN 0 NaN
712 NaN 0 NaN
713 NaN 0 NaN
714 NaN 0 NaN
715 NaN 0 NaN
716 1 0 0
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 NaN 0 NaN
722 NaN 0 NaN
723 NaN 0 NaN
724 NaN 0 NaN
725 NaN 0 NaN
726 NaN 0 NaN
727 1 0 0
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 NaN 0 NaN
734 NaN 0 NaN
735 NaN 0 NaN
736 NaN 0 NaN
737 NaN 0 NaN
738 1 0 0
739 NaN 0 NaN
740 1 0 0
741 NaN 0 NaN
742 NaN 0 NaN
743 NaN 0 NaN
744 1 0 0
745 NaN 0 NaN
746 1 0 0
747 NaN 0 NaN
748 NaN 0 NaN
749 NaN 0 NaN
750 NaN 0 NaN
751 1 0 0
752 NaN 0 NaN
753 NaN 0 NaN
754 1 0 0
755 1 0 0
756 NaN 0 NaN
757 1 0 0
758 NaN 0 NaN
759 NaN 0 NaN
760 NaN 0 NaN
761 NaN 0 NaN
762 NaN 0 NaN
763 NaN 0 NaN
764 NaN 0 NaN
765 1 0 0
766 NaN 0 NaN
767 NaN 0 NaN
768 NaN 0 NaN
769 NaN 0 NaN
770 1 0 0
771 NaN 0 NaN
772 NaN 0 NaN
773 1 0 0
774 NaN 0 NaN
775 NaN 0 NaN
776 NaN 0 NaN
777 NaN 0 NaN
778 NaN 0 NaN
779 NaN 0 NaN
780 NaN 0 NaN
781 NaN 0 NaN
782 NaN 0 NaN
783 NaN 0 NaN
784 NaN 0 NaN
785 NaN 0 NaN
786 NaN 0 NaN
787 NaN 0 NaN
788 NaN 0 NaN
789 NaN 0 NaN
790 NaN 0 NaN
791 1 0 0
792 NaN 0 NaN
793 NaN 0 NaN
794 NaN 0 NaN
795 NaN 0 NaN
796 NaN 0 NaN
797 NaN 0 NaN
798 1 0 0
799 1 0 0
800 NaN 0 NaN
801 1 0 0
802 NaN 0 NaN
803 1 0 0
804 1 0 0
805 NaN 0 NaN
806 NaN 0 NaN
807 1 0 0
808 1 0 0
809 NaN 0 NaN
810 NaN 0 NaN
811 NaN 0 NaN
812 NaN 0 NaN
813 NaN 0 NaN
814 NaN 0 NaN
815 NaN 0 NaN
816 NaN 0 NaN
817 NaN 0 NaN
818 NaN 0 NaN
819 1 0 0
820 NaN 0 NaN
821 1 0 0
822 NaN 0 NaN
823 NaN 0 NaN
824 NaN 0 NaN
825 NaN 0 NaN
826 NaN 0 NaN
827 NaN 0 NaN
828 NaN 0 NaN
829 NaN 0 NaN
830 NaN 0 NaN
831 1 0 0
832 NaN 0 NaN
833 NaN 0 NaN
834 NaN 0 NaN
835 NaN 0 NaN
836 NaN 0 NaN
837 NaN 0 NaN
838 NaN 0 NaN
839 1 0 0
840 NaN 0 NaN
841 1 0 0
842 NaN 0 NaN
843 NaN 0 NaN
844 NaN 0 NaN
845 NaN 0 NaN
846 NaN 0 NaN
847 NaN 0 NaN
848 NaN 0 NaN
849 NaN 0 NaN
850 NaN 0 NaN
851 NaN 0 NaN
852 NaN 0 NaN
853 NaN 0 NaN
854 NaN 0 NaN
855 NaN 0 NaN
856 NaN 0 NaN
857 NaN 0 NaN
858 NaN 0 NaN
859 NaN 0 NaN
860 NaN 0 NaN
861 NaN 0 NaN
862 NaN 0 NaN
863 NaN 0 NaN
864 NaN 0 NaN
865 NaN 0 NaN
866 NaN 0 NaN
867 NaN 0 NaN
868 NaN 0 NaN
869 1 0 0
870 1 0 0
871 NaN 0 NaN
872 1 0 0
873 NaN 0 NaN
874 NaN 0 NaN
875 1 0 0
876 NaN 0 NaN
877 NaN 0 NaN
878 1 0 0
879 NaN 0 NaN
880 NaN 0 NaN
881 NaN 0 NaN
882 NaN 0 NaN
883 1 0 0
884 NaN 0 NaN
885 NaN 0 NaN
886 NaN 0 NaN
887 NaN 0 NaN
888 NaN 0 NaN
889 NaN 0 NaN
890 NaN 0 NaN
891 NaN 0 NaN
892 NaN 0 NaN
893 NaN 0 NaN
894 NaN 0 NaN
895 1 0 0
896 NaN 0 NaN
897 NaN 0 NaN
898 NaN 0 NaN
899 NaN 0 NaN
900 NaN 0 NaN
901 NaN 0 NaN
902 NaN 0 NaN
903 NaN 0 NaN
904 NaN 0 NaN
905 NaN 0 NaN
906 NaN 0 NaN
907 1 0 0
908 NaN 0 NaN
909 1 0 0
910 NaN 0 NaN
911 NaN 0 NaN
912 NaN 0 NaN
913 NaN 0 NaN
914 NaN 0 NaN
915 1 0 0
916 1 0 0
917 NaN 0 NaN
918 1 0 0
919 NaN 0 NaN
920 NaN 0 NaN
921 NaN 0 NaN
922 NaN 0 NaN
923 NaN 0 NaN
924 NaN 0 NaN
925 NaN 0 NaN
926 NaN 0 NaN
927 NaN 0 NaN
928 NaN 0 NaN
929 NaN 0 NaN
930 NaN 0 NaN
931 NaN 0 NaN
932 NaN 0 NaN
933 NaN 0 NaN
934 NaN 0 NaN
935 NaN 0 NaN
936 NaN 0 NaN
937 NaN 0 NaN
938 1 0 0
939 NaN 0 NaN
940 NaN 0 NaN
941 NaN 0 NaN
942 NaN 0 NaN
943 NaN 0 NaN
944 NaN 0 NaN
945 1 0 0
946 NaN 0 NaN
947 NaN 0 NaN
948 NaN 0 NaN
949 NaN 0 NaN
950 NaN 0 NaN
951 NaN 0 NaN
952 NaN 0 NaN
953 NaN 0 NaN
954 NaN 0 NaN
955 1 0 0
956 NaN 0 NaN
957 NaN 0 NaN
958 NaN 0 NaN
959 1 0 0
960 NaN 0 NaN
961 NaN 0 NaN
962 NaN 0 NaN
963 NaN 0 NaN
964 NaN 0 NaN
965 NaN 0 NaN
966 NaN 0 NaN
967 NaN 0 NaN
968 NaN 0 NaN
969 1 0 0
970 NaN 0 NaN
971 NaN 0 NaN
972 NaN 0 NaN
973 1 0 0
974 NaN 0 NaN
975 NaN 0 NaN
976 NaN 0 NaN
977 NaN 0 NaN
978 NaN 0 NaN
979 NaN 0 NaN
980 1 0 0
981 NaN 0 NaN
982 NaN 0 NaN
983 NaN 0 NaN
984 NaN 0 NaN
985 NaN 0 NaN
986 NaN 0 NaN
987 NaN 0 NaN
988 NaN 0 NaN
989 NaN 0 NaN
990 NaN 0 NaN
991 NaN 0 NaN
992 NaN 0 NaN
993 NaN 0 NaN
994 NaN 0 NaN
995 NaN 0 NaN
996 NaN 0 NaN
997 NaN 0 NaN
998 NaN 0 NaN
999 NaN 0 NaN
1000 NaN 0 NaN
