#rank q_avg rank q_avg
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 1 0 0
139 1 0 0
140 1 0 0
141 1 0 0
142 1 0 0
143 1 0 0
144 1 0 0
145 1 0 0
146 1 0 0
147 1 0 0
148 1 0 0
149 1 0 0
150 1 0 0
151 1 0 0
152 1 0 0
153 1 0 0
154 1 0 0
155 1 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 NaN 0 NaN
161 1 0 0
162 1 0 0
163 NaN 0 NaN
164 1 0 0
165 1 0 0
166 1 0 0
167 1 0 0
168 1 0 0
169 1 0 0
170 1 0 0
171 1 0 0
172 1 0 0
173 1 0 0
174 1 0 0
175 1 0 0
176 1 0 0
177 1 0 0
178 1 0 0
179 1 0 0
180 1 0 0
181 1 0 0
182 1 0 0
183 1 0 0
184 1 0 0
185 1 0 0
186 1 0 0
187 1 0 0
188 1 0 0
189 1 0 0
190 1 0 0
191 1 0 0
192 1 0 0
193 0 0 0
194 0 0 0
195 0 0 0
196 0 0 0
197 0 0 0
198 0 0 0
199 0 0 0
200 0 0 0
201 0 0 0
202 0 0 0
203 0 0 0
204 0 0 0
205 0 0 0
206 0 0 0
207 NaN 0 NaN
208 0 0 0
209 0 0 0
210 0 0 0
211 0 0 0
212 0 0 0
213 NaN 0 NaN
214 0 0 0
215 0 0 0
216 0 0 0
217 0 0 0
218 NaN 0 NaN
219 0 0 0
220 NaN 0 NaN
221 0 0 0
222 0 0 0
223 NaN 0 NaN
224 0 0 0
225 0 0 0
226 0 0 0
227 0 0 0
228 NaN 0 NaN
229 0 0 0
230 0 0 0
231 0 0 0
232 0 0 0
233 0 0 0
234 0 0 0
235 0 0 0
236 0 0 0
237 0 0 0
238 0 0 0
239 NaN 0 NaN
240 0 0 0
241 0 0 0
242 0 0 0
243 0 0 0
244 0 0 0
245 0 0 0
246 NaN 0 NaN
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 NaN 0 NaN
255 0 0 0
256 0 0 0
257 0 0 0
258 0 0 0
259 0 0 0
260 0 0 0
261 0 0 0
262 0 0 0
263 NaN 0 NaN
264 0 0 0
265 NaN 0 NaN
266 NaN 0 NaN
267 0 0 0
268 0 0 0
269 0 0 0
270 0 0 0
271 0 0 0
272 0 0 0
273 0 0 0
274 0 0 0
275 NaN 0 NaN
276 0 0 0
277 0 0 0
278 NaN 0 NaN
279 0 0 0
280 0 0 0
281 NaN 0 NaN
282 NaN 0 NaN
283 0 0 0
284 0 0 0
285 0 0 0
286 0 0 0
287 0 0 0
288 0 0 0
289 0 0 0
290 0 0 0
291 0 0 0
292 0 0 0
293 0 0 0
294 0 0 0
295 0 0 0
296 NaN 0 NaN
297 NaN 0 NaN
298 0 0 0
299 NaN 0 NaN
300 0 0 0
301 0 0 0
302 1 0 0
303 1 0 0
304 NaN 0 NaN
305 1 0 0
306 1 0 0
307 1 0 0
308 NaN 0 NaN
309 1 0 0
310 1 0 0
311 1 0 0
312 1 0 0
313 1 0 0
314 NaN 0 NaN
315 1 0 0
316 NaN 0 NaN
317 1 0 0
318 1 0 0
319 1 0 0
320 1 0 0
321 1 0 0
322 1 0 0
323 NaN 0 NaN
324 NaN 0 NaN
325 1 0 0
326 1 0 0
327 1 0 0
328 NaN 0 NaN
329 NaN 0 NaN
330 1 0 0
331 1 0 0
332 1 0 0
333 1 0 0
334 NaN 0 NaN
335 1 0 0
336 1 0 0
337 1 0 0
338 NaN 0 NaN
339 NaN 0 NaN
340 NaN 0 NaN
341 0 0 0
342 NaN 0 NaN
343 1 0 0
344 1 0 0
345 1 0 0
346 NaN 0 NaN
347 1 0 0
348 1 0 0
349 NaN 0 NaN
350 NaN 0 NaN
351 NaN 0 NaN
352 1 0 0
353 NaN 0 NaN
354 0 0 0
355 0 0 0
356 0 0 0
357 0 0 0
358 0 0 0
359 NaN 0 NaN
360 0 0 0
361 0 0 0
362 0 0 0
363 0 0 0
364 0 0 0
365 NaN 0 NaN
366 NaN 0 NaN
367 0 0 0
368 0 0 0
369 0 0 0
370 0 0 0
371 1 0 0
372 1 0 0
373 1 0 0
374 1 0 0
375 NaN 0 NaN
376 NaN 0 NaN
377 NaN 0 NaN
378 NaN 0 NaN
379 1 0 0
380 1 0 0
381 1 0 0
382 NaN 0 NaN
383 1 0 0
384 1 0 0
385 NaN 0 NaN
386 1 0 0
387 1 0 0
388 1 0 0
389 NaN 0 NaN
390 1 0 0
391 1 0 0
392 NaN 0 NaN
393 1 0 0
394 1 0 0
395 1 0 0
396 1 0 0
397 1 0 0
398 1 0 0
399 1 0 0
400 NaN 0 NaN
401 1 0 0
402 1 0 0
403 1 0 0
404 1 0 0
405 1 0 0
406 1 0 0
407 1 0 0
408 1 0 0
409 1 0 0
410 NaN 0 NaN
411 NaN 0 NaN
412 1 0 0
413 1 0 0
414 1 0 0
415 NaN 0 NaN
416 1 0 0
417 NaN 0 NaN
418 1 0 0
419 NaN 0 NaN
420 1 0 0
421 1 0 0
422 1 0 0
423 1 0 0
424 1 0 0
425 1 0 0
426 1 0 0
427 1 0 0
428 1 0 0
429 NaN 0 NaN
430 NaN 0 NaN
431 NaN 0 NaN
432 1 0 0
433 1 0 0
434 1 0 0
435 1 0 0
436 1 0 0
437 1 0 0
438 NaN 0 NaN
439 1 0 0
440 1 0 0
441 NaN 0 NaN
442 NaN 0 NaN
443 NaN 0 NaN
444 1 0 0
445 1 0 0
446 NaN 0 NaN
447 1 0 0
448 1 0 0
449 1 0 0
450 1 0 0
451 1 0 0
452 1 0 0
453 NaN 0 NaN
454 NaN 0 NaN
455 1 0 0
456 NaN 0 NaN
457 1 0 0
458 1 0 0
459 1 0 0
460 1 0 0
461 1 0 0
462 1 0 0
463 NaN 0 NaN
464 1 0 0
465 1 0 0
466 1 0 0
467 1 0 0
468 NaN 0 NaN
469 NaN 0 NaN
470 1 0 0
471 NaN 0 NaN
472 1 0 0
473 NaN 0 NaN
474 1 0 0
475 1 0 0
476 1 0 0
477 NaN 0 NaN
478 1 0 0
479 1 0 0
480 NaN 0 NaN
481 NaN 0 NaN
482 1 0 0
483 NaN 0 NaN
484 NaN 0 NaN
485 NaN 0 NaN
486 NaN 0 NaN
487 1 0 0
488 1 0 0
489 1 0 0
490 1 0 0
491 1 0 0
492 NaN 0 NaN
493 1 0 0
494 NaN 0 NaN
495 NaN 0 NaN
496 NaN 0 NaN
497 1 0 0
498 NaN 0 NaN
499 1 0 0
500 1 0 0
501 1 0 0
502 NaN 0 NaN
503 1 0 0
504 1 0 0
505 NaN 0 NaN
506 1 0 0
507 NaN 0 NaN
508 1 0 0
509 1 0 0
510 1 0 0
511 1 0 0
512 NaN 0 NaN
513 NaN 0 NaN
514 1 0 0
515 NaN 0 NaN
516 1 0 0
517 NaN 0 NaN
518 1 0 0
519 1 0 0
520 1 0 0
521 1 0 0
522 1 0 0
523 1 0 0
524 NaN 0 NaN
525 1 0 0
526 NaN 0 NaN
527 NaN 0 NaN
528 1 0 0
529 1 0 0
530 NaN 0 NaN
531 1 0 0
532 1 0 0
533 1 0 0
534 1 0 0
535 1 0 0
536 1 0 0
537 NaN 0 NaN
538 NaN 0 NaN
539 NaN 0 NaN
540 NaN 0 NaN
541 1 0 0
542 1 0 0
543 1 0 0
544 1 0 0
545 NaN 0 NaN
546 1 0 0
547 1 0 0
548 1 0 0
549 1 0 0
550 1 0 0
551 1 0 0
552 1 0 0
553 1 0 0
554 NaN 0 NaN
555 1 0 0
556 1 0 0
557 1 0 0
558 1 0 0
559 NaN 0 NaN
560 NaN 0 NaN
561 1 0 0
562 1 0 0
563 NaN 0 NaN
564 NaN 0 NaN
565 1 0 0
566 NaN 0 NaN
567 1 0 0
568 NaN 0 NaN
569 1 0 0
570 NaN 0 NaN
571 NaN 0 NaN
572 1 0 0
573 1 0 0
574 1 0 0
575 NaN 0 NaN
576 NaN 0 NaN
577 1 0 0
578 1 0 0
579 1 0 0
580 1 0 0
581 1 0 0
582 1 0 0
583 NaN 0 NaN
584 NaN 0 NaN
585 1 0 0
586 1 0 0
587 NaN 0 NaN
588 NaN 0 NaN
589 NaN 0 NaN
590 1 0 0
591 1 0 0
592 1 0 0
593 1 0 0
594 1 0 0
595 NaN 0 NaN
596 1 0 0
597 1 0 0
598 1 0 0
599 NaN 0 NaN
600 1 0 0
601 1 0 0
602 1 0 0
603 NaN 0 NaN
604 NaN 0 NaN
605 NaN 0 NaN
606 NaN 0 NaN
607 NaN 0 NaN
608 NaN 0 NaN
609 NaN 0 NaN
610 NaN 0 NaN
611 NaN 0 NaN
612 1 0 0
613 1 0 0
614 NaN 0 NaN
615 1 0 0
616 1 0 0
617 1 0 0
618 NaN 0 NaN
619 NaN 0 NaN
620 NaN 0 NaN
621 1 0 0
622 1 0 0
623 1 0 0
624 1 0 0
625 1 0 0
626 1 0 0
627 NaN 0 NaN
628 1 0 0
629 1 0 0
630 1 0 0
631 NaN 0 NaN
632 NaN 0 NaN
633 NaN 0 NaN
634 NaN 0 NaN
635 NaN 0 NaN
636 1 0 0
637 NaN 0 NaN
638 1 0 0
639 1 0 0
640 NaN 0 NaN
641 1 0 0
642 1 0 0
643 NaN 0 NaN
644 NaN 0 NaN
645 NaN 0 NaN
646 1 0 0
647 NaN 0 NaN
648 1 0 0
649 1 0 0
650 1 0 0
651 1 0 0
652 NaN 0 NaN
653 1 0 0
654 1 0 0
655 NaN 0 NaN
656 NaN 0 NaN
657 1 0 0
658 1 0 0
659 NaN 0 NaN
660 1 0 0
661 1 0 0
662 1 0 0
663 NaN 0 NaN
664 NaN 0 NaN
665 NaN 0 NaN
666 1 0 0
667 NaN 0 NaN
668 1 0 0
669 1 0 0
670 NaN 0 NaN
671 NaN 0 NaN
672 NaN 0 NaN
673 1 0 0
674 NaN 0 NaN
675 1 0 0
676 NaN 0 NaN
677 NaN 0 NaN
678 NaN 0 NaN
679 1 0 0
680 NaN 0 NaN
681 NaN 0 NaN
682 NaN 0 NaN
683 NaN 0 NaN
684 1 0 0
685 1 0 0
686 1 0 0
687 1 0 0
688 1 0 0
689 NaN 0 NaN
690 NaN 0 NaN
691 1 0 0
692 1 0 0
693 1 0 0
694 1 0 0
695 1 0 0
696 NaN 0 NaN
697 NaN 0 NaN
698 NaN 0 NaN
699 NaN 0 NaN
700 1 0 0
701 1 0 0
702 NaN 0 NaN
703 1 0 0
704 1 0 0
705 NaN 0 NaN
706 1 0 0
707 NaN 0 NaN
708 1 0 0
709 1 0 0
710 NaN 0 NaN
711 1 0 0
712 NaN 0 NaN
713 1 0 0
714 1 0 0
715 NaN 0 NaN
716 1 0 0
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 NaN 0 NaN
722 NaN 0 NaN
723 1 0 0
724 1 0 0
725 NaN 0 NaN
726 NaN 0 NaN
727 NaN 0 NaN
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 1 0 0
734 NaN 0 NaN
735 1 0 0
736 NaN 0 NaN
737 1 0 0
738 1 0 0
739 NaN 0 NaN
740 NaN 0 NaN
741 NaN 0 NaN
742 NaN 0 NaN
743 NaN 0 NaN
744 1 0 0
745 NaN 0 NaN
746 1 0 0
747 1 0 0
748 1 0 0
749 1 0 0
750 1 0 0
751 1 0 0
752 NaN 0 NaN
753 NaN 0 NaN
754 NaN 0 NaN
755 1 0 0
756 NaN 0 NaN
757 NaN 0 NaN
758 NaN 0 NaN
759 1 0 0
760 NaN 0 NaN
761 NaN 0 NaN
762 NaN 0 NaN
763 1 0 0
764 NaN 0 NaN
765 NaN 0 NaN
766 NaN 0 NaN
767 NaN 0 NaN
768 1 0 0
769 NaN 0 NaN
770 NaN 0 NaN
771 NaN 0 NaN
772 NaN 0 NaN
773 NaN 0 NaN
774 NaN 0 NaN
775 NaN 0 NaN
776 1 0 0
777 NaN 0 NaN
778 NaN 0 NaN
779 NaN 0 NaN
780 NaN 0 NaN
781 NaN 0 NaN
782 NaN 0 NaN
783 1 0 0
784 NaN 0 NaN
785 NaN 0 NaN
786 1 0 0
787 NaN 0 NaN
788 NaN 0 NaN
789 NaN 0 NaN
790 NaN 0 NaN
791 1 0 0
792 1 0 0
793 NaN 0 NaN
794 NaN 0 NaN
795 1 0 0
796 NaN 0 NaN
797 1 0 0
798 NaN 0 NaN
799 1 0 0
800 NaN 0 NaN
801 NaN 0 NaN
802 1 0 0
803 NaN 0 NaN
804 1 0 0
805 1 0 0
806 1 0 0
807 NaN 0 NaN
808 NaN 0 NaN
809 NaN 0 NaN
810 1 0 0
811 NaN 0 NaN
812 1 0 0
813 1 0 0
814 1 0 0
815 NaN 0 NaN
816 1 0 0
817 NaN 0 NaN
818 NaN 0 NaN
819 1 0 0
820 NaN 0 NaN
821 NaN 0 NaN
822 NaN 0 NaN
823 NaN 0 NaN
824 NaN 0 NaN
825 1 0 0
826 1 0 0
827 1 0 0
828 1 0 0
829 NaN 0 NaN
830 1 0 0
831 1 0 0
832 1 0 0
833 1 0 0
834 1 0 0
835 NaN 0 NaN
836 NaN 0 NaN
837 1 0 0
838 NaN 0 NaN
839 NaN 0 NaN
840 1 0 0
841 NaN 0 NaN
842 NaN 0 NaN
843 1 0 0
844 NaN 0 NaN
845 1 0 0
846 1 0 0
847 NaN 0 NaN
848 NaN 0 NaN
849 NaN 0 NaN
850 NaN 0 NaN
851 1 0 0
852 1 0 0
853 1 0 0
854 NaN 0 NaN
855 NaN 0 NaN
856 NaN 0 NaN
857 NaN 0 NaN
858 NaN 0 NaN
859 1 0 0
860 NaN 0 NaN
861 NaN 0 NaN
862 NaN 0 NaN
863 NaN 0 NaN
864 NaN 0 NaN
865 NaN 0 NaN
866 1 0 0
867 NaN 0 NaN
868 NaN 0 NaN
869 NaN 0 NaN
870 1 0 0
871 NaN 0 NaN
872 1 0 0
873 1 0 0
874 NaN 0 NaN
875 1 0 0
876 NaN 0 NaN
877 1 0 0
878 NaN 0 NaN
879 1 0 0
880 NaN 0 NaN
881 NaN 0 NaN
882 1 0 0
883 1 0 0
884 1 0 0
885 NaN 0 NaN
886 1 0 0
887 1 0 0
888 NaN 0 NaN
889 1 0 0
890 NaN 0 NaN
891 NaN 0 NaN
892 NaN 0 NaN
893 NaN 0 NaN
894 NaN 0 NaN
895 1 0 0
896 NaN 0 NaN
897 1 0 0
898 NaN 0 NaN
899 1 0 0
900 NaN 0 NaN
901 NaN 0 NaN
902 NaN 0 NaN
903 1 0 0
904 NaN 0 NaN
905 NaN 0 NaN
906 NaN 0 NaN
907 1 0 0
908 NaN 0 NaN
909 1 0 0
910 NaN 0 NaN
911 1 0 0
912 NaN 0 NaN
913 1 0 0
914 NaN 0 NaN
915 1 0 0
916 1 0 0
917 NaN 0 NaN
918 NaN 0 NaN
919 1 0 0
920 NaN 0 NaN
921 1 0 0
922 NaN 0 NaN
923 NaN 0 NaN
924 NaN 0 NaN
925 1 0 0
926 1 0 0
927 NaN 0 NaN
928 NaN 0 NaN
929 1 0 0
930 NaN 0 NaN
931 NaN 0 NaN
932 1 0 0
933 1 0 0
934 NaN 0 NaN
935 NaN 0 NaN
936 1 0 0
937 1 0 0
938 1 0 0
939 1 0 0
940 NaN 0 NaN
941 1 0 0
942 1 0 0
943 1 0 0
944 1 0 0
945 NaN 0 NaN
946 NaN 0 NaN
947 NaN 0 NaN
948 1 0 0
949 1 0 0
950 NaN 0 NaN
951 1 0 0
952 1 0 0
953 1 0 0
954 NaN 0 NaN
955 NaN 0 NaN
956 1 0 0
957 NaN 0 NaN
958 1 0 0
959 1 0 0
960 NaN 0 NaN
961 NaN 0 NaN
962 NaN 0 NaN
963 NaN 0 NaN
964 1 0 0
965 1 0 0
966 NaN 0 NaN
967 NaN 0 NaN
968 1 0 0
969 1 0 0
970 NaN 0 NaN
971 1 0 0
972 NaN 0 NaN
973 1 0 0
974 NaN 0 NaN
975 NaN 0 NaN
976 1 0 0
977 1 0 0
978 NaN 0 NaN
979 NaN 0 NaN
980 NaN 0 NaN
981 NaN 0 NaN
982 NaN 0 NaN
983 1 0 0
984 1 0 0
985 NaN 0 NaN
986 NaN 0 NaN
987 NaN 0 NaN
988 NaN 0 NaN
989 NaN 0 NaN
990 1 0 0
991 1 0 0
992 NaN 0 NaN
993 1 0 0
994 NaN 0 NaN
995 1 0 0
996 NaN 0 NaN
997 NaN 0 NaN
998 1 0 0
999 NaN 0 NaN
1000 NaN 0 NaN
